GEO.id,GEO.id2,GEO.display-label,HD01_S01,HD02_S01,HD01_S02,HD02_S02,HD01_S03,HD02_S03,HD01_S04,HD02_S04,HD01_S05,HD02_S05,HD01_S06,HD02_S06,HD01_S07,HD02_S07,HD01_S08,HD02_S08,HD01_S09,HD02_S09,HD01_S10,HD02_S10,HD01_S11,HD02_S11,HD01_S12,HD02_S12,HD01_S13,HD02_S13,HD01_S14,HD02_S14,HD01_S15,HD02_S15,HD01_S16,HD02_S16,HD01_S17,HD02_S17,HD01_S18,HD02_S18,HD01_S19,HD02_S19,HD01_S20,HD02_S20,HD01_S21,HD02_S21,HD01_S22,HD02_S22,HD01_S23,HD02_S23,HD01_S24,HD02_S24,HD01_S25,HD02_S25
1000000US370810162011024,370810162011024,"Block 1024, Block Group 1, Census Tract 162.01, Guilford County, North Carolina",158,100.0,132,83.5,0,0.0,132,83.5,0,0.0,8,5.1,0,0.0,8,5.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,17,10.8,0,0.0,17,10.8,0,0.0,1,0.6,0,0.0,1,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162011025,370810162011025,"Block 1025, Block Group 1, Census Tract 162.01, Guilford County, North Carolina",18,100.0,18,100.0,0,0.0,18,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162011026,370810162011026,"Block 1026, Block Group 1, Census Tract 162.01, Guilford County, North Carolina",58,100.0,54,93.1,5,8.6,54,93.1,5,8.6,4,6.9,0,0.0,4,6.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162011027,370810162011027,"Block 1027, Block Group 1, Census Tract 162.01, Guilford County, North Carolina",50,100.0,45,90.0,4,8.0,45,90.0,4,8.0,4,8.0,0,0.0,4,8.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,2.0,1,2.0,1,2.0,1,2.0
1000000US370810162011028,370810162011028,"Block 1028, Block Group 1, Census Tract 162.01, Guilford County, North Carolina",10,100.0,10,100.0,0,0.0,10,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162011029,370810162011029,"Block 1029, Block Group 1, Census Tract 162.01, Guilford County, North Carolina",8,100.0,8,100.0,0,0.0,8,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162011030,370810162011030,"Block 1030, Block Group 1, Census Tract 162.01, Guilford County, North Carolina",25,100.0,18,72.0,0,0.0,18,72.0,0,0.0,3,12.0,0,0.0,3,12.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,16.0,0,0.0,4,16.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162011031,370810162011031,"Block 1031, Block Group 1, Census Tract 162.01, Guilford County, North Carolina",11,100.0,11,100.0,3,27.3,11,100.0,3,27.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162011032,370810162011032,"Block 1032, Block Group 1, Census Tract 162.01, Guilford County, North Carolina",22,100.0,22,100.0,0,0.0,22,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162011033,370810162011033,"Block 1033, Block Group 1, Census Tract 162.01, Guilford County, North Carolina",66,100.0,66,100.0,1,1.5,66,100.0,1,1.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162011034,370810162011034,"Block 1034, Block Group 1, Census Tract 162.01, Guilford County, North Carolina",373,100.0,351,94.1,12,3.2,341,91.4,12,3.2,7,1.9,0,0.0,5,1.3,0,0.0,13,3.5,0,0.0,9,2.4,0,0.0,12,3.2,0,0.0,8,2.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162011035,370810162011035,"Block 1035, Block Group 1, Census Tract 162.01, Guilford County, North Carolina",37,100.0,33,89.2,0,0.0,33,89.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,10.8,0,0.0,4,10.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162011036,370810162011036,"Block 1036, Block Group 1, Census Tract 162.01, Guilford County, North Carolina",3,100.0,3,100.0,0,0.0,3,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162011037,370810162011037,"Block 1037, Block Group 1, Census Tract 162.01, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810162011038,370810162011038,"Block 1038, Block Group 1, Census Tract 162.01, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810162011039,370810162011039,"Block 1039, Block Group 1, Census Tract 162.01, Guilford County, North Carolina",148,100.0,138,93.2,7,4.7,135,91.2,5,3.4,6,4.1,0,0.0,6,4.1,0,0.0,1,0.7,0,0.0,1,0.7,0,0.0,3,2.0,2,1.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,2.0,3,2.0,3,2.0,3,2.0
1000000US370810162011040,370810162011040,"Block 1040, Block Group 1, Census Tract 162.01, Guilford County, North Carolina",46,100.0,42,91.3,0,0.0,42,91.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,8.7,0,0.0,4,8.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162011041,370810162011041,"Block 1041, Block Group 1, Census Tract 162.01, Guilford County, North Carolina",55,100.0,47,85.5,0,0.0,45,81.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,1.8,0,0.0,0,0.0,0,0.0,7,12.7,0,0.0,6,10.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,3.6,0,0.0,2,3.6,0,0.0
1000000US370810162011042,370810162011042,"Block 1042, Block Group 1, Census Tract 162.01, Guilford County, North Carolina",4,100.0,4,100.0,0,0.0,4,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162011043,370810162011043,"Block 1043, Block Group 1, Census Tract 162.01, Guilford County, North Carolina",58,100.0,58,100.0,0,0.0,58,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162011044,370810162011044,"Block 1044, Block Group 1, Census Tract 162.01, Guilford County, North Carolina",4,100.0,4,100.0,4,100.0,0,0.0,0,0.0,4,100.0,4,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162011045,370810162011045,"Block 1045, Block Group 1, Census Tract 162.01, Guilford County, North Carolina",56,100.0,56,100.0,3,5.4,56,100.0,3,5.4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162011046,370810162011046,"Block 1046, Block Group 1, Census Tract 162.01, Guilford County, North Carolina",65,100.0,65,100.0,0,0.0,65,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162011047,370810162011047,"Block 1047, Block Group 1, Census Tract 162.01, Guilford County, North Carolina",61,100.0,58,95.1,0,0.0,56,91.8,0,0.0,1,1.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,8.2,0,0.0,2,3.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162011048,370810162011048,"Block 1048, Block Group 1, Census Tract 162.01, Guilford County, North Carolina",125,100.0,121,96.8,2,1.6,121,96.8,2,1.6,2,1.6,0,0.0,2,1.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1.6,0,0.0,2,1.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162011049,370810162011049,"Block 1049, Block Group 1, Census Tract 162.01, Guilford County, North Carolina",28,100.0,27,96.4,0,0.0,26,92.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,7.1,0,0.0,1,3.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162011050,370810162011050,"Block 1050, Block Group 1, Census Tract 162.01, Guilford County, North Carolina",4,100.0,4,100.0,0,0.0,4,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162011051,370810162011051,"Block 1051, Block Group 1, Census Tract 162.01, Guilford County, North Carolina",13,100.0,13,100.0,0,0.0,13,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162011052,370810162011052,"Block 1052, Block Group 1, Census Tract 162.01, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810162011053,370810162011053,"Block 1053, Block Group 1, Census Tract 162.01, Guilford County, North Carolina",11,100.0,11,100.0,0,0.0,11,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162011054,370810162011054,"Block 1054, Block Group 1, Census Tract 162.01, Guilford County, North Carolina",78,100.0,54,69.2,3,3.8,54,69.2,3,3.8,1,1.3,0,0.0,1,1.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23,29.5,0,0.0,23,29.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162012000,370810162012000,"Block 2000, Block Group 2, Census Tract 162.01, Guilford County, North Carolina",219,100.0,195,89.0,14,6.4,189,86.3,14,6.4,25,11.4,0,0.0,19,8.7,0,0.0,3,1.4,0,0.0,1,0.5,0,0.0,1,0.5,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1.4,3,1.4,3,1.4,3,1.4
1000000US370810162012001,370810162012001,"Block 2001, Block Group 2, Census Tract 162.01, Guilford County, North Carolina",46,100.0,43,93.5,1,2.2,39,84.8,1,2.2,2,4.3,0,0.0,2,4.3,0,0.0,4,8.7,0,0.0,0,0.0,0,0.0,3,6.5,0,0.0,0,0.0,0,0.0,4,8.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162012002,370810162012002,"Block 2002, Block Group 2, Census Tract 162.01, Guilford County, North Carolina",625,100.0,577,92.3,20,3.2,574,91.8,20,3.2,2,0.3,0,0.0,2,0.3,0,0.0,2,0.3,0,0.0,1,0.2,0,0.0,40,6.4,0,0.0,36,5.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9,1.4,6,1.0,7,1.1,6,1.0
1000000US370810162012003,370810162012003,"Block 2003, Block Group 2, Census Tract 162.01, Guilford County, North Carolina",225,100.0,209,92.9,1,0.4,201,89.3,1,0.4,8,3.6,0,0.0,6,2.7,0,0.0,10,4.4,0,0.0,2,0.9,0,0.0,8,3.6,0,0.0,6,2.7,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162012004,370810162012004,"Block 2004, Block Group 2, Census Tract 162.01, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810162012005,370810162012005,"Block 2005, Block Group 2, Census Tract 162.01, Guilford County, North Carolina",17,100.0,14,82.4,5,29.4,14,82.4,5,29.4,3,17.6,0,0.0,3,17.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162012006,370810162012006,"Block 2006, Block Group 2, Census Tract 162.01, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810162012007,370810162012007,"Block 2007, Block Group 2, Census Tract 162.01, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810162012008,370810162012008,"Block 2008, Block Group 2, Census Tract 162.01, Guilford County, North Carolina",3,100.0,3,100.0,0,0.0,3,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162012009,370810162012009,"Block 2009, Block Group 2, Census Tract 162.01, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810162012010,370810162012010,"Block 2010, Block Group 2, Census Tract 162.01, Guilford County, North Carolina",111,100.0,109,98.2,3,2.7,105,94.6,2,1.8,1,0.9,1,0.9,0,0.0,0,0.0,2,1.8,0,0.0,0,0.0,0,0.0,3,2.7,0,0.0,2,1.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162012011,370810162012011,"Block 2011, Block Group 2, Census Tract 162.01, Guilford County, North Carolina",48,100.0,45,93.8,0,0.0,45,93.8,0,0.0,3,6.3,0,0.0,3,6.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162012012,370810162012012,"Block 2012, Block Group 2, Census Tract 162.01, Guilford County, North Carolina",1,100.0,1,100.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162012013,370810162012013,"Block 2013, Block Group 2, Census Tract 162.01, Guilford County, North Carolina",5,100.0,5,100.0,0,0.0,5,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162012014,370810162012014,"Block 2014, Block Group 2, Census Tract 162.01, Guilford County, North Carolina",34,100.0,34,100.0,0,0.0,34,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162012015,370810162012015,"Block 2015, Block Group 2, Census Tract 162.01, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810162012016,370810162012016,"Block 2016, Block Group 2, Census Tract 162.01, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810162012017,370810162012017,"Block 2017, Block Group 2, Census Tract 162.01, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810162012018,370810162012018,"Block 2018, Block Group 2, Census Tract 162.01, Guilford County, North Carolina",15,100.0,10,66.7,0,0.0,10,66.7,0,0.0,5,33.3,0,0.0,5,33.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162012019,370810162012019,"Block 2019, Block Group 2, Census Tract 162.01, Guilford County, North Carolina",32,100.0,24,75.0,0,0.0,24,75.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,25.0,0,0.0,8,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162012020,370810162012020,"Block 2020, Block Group 2, Census Tract 162.01, Guilford County, North Carolina",2,100.0,2,100.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162012021,370810162012021,"Block 2021, Block Group 2, Census Tract 162.01, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810162012022,370810162012022,"Block 2022, Block Group 2, Census Tract 162.01, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810162012023,370810162012023,"Block 2023, Block Group 2, Census Tract 162.01, Guilford County, North Carolina",9,100.0,9,100.0,0,0.0,9,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162012024,370810162012024,"Block 2024, Block Group 2, Census Tract 162.01, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810162012025,370810162012025,"Block 2025, Block Group 2, Census Tract 162.01, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810162012026,370810162012026,"Block 2026, Block Group 2, Census Tract 162.01, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810162012027,370810162012027,"Block 2027, Block Group 2, Census Tract 162.01, Guilford County, North Carolina",2,100.0,2,100.0,0,0.0,2,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162012028,370810162012028,"Block 2028, Block Group 2, Census Tract 162.01, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810162012029,370810162012029,"Block 2029, Block Group 2, Census Tract 162.01, Guilford County, North Carolina",6,100.0,6,100.0,0,0.0,6,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162012030,370810162012030,"Block 2030, Block Group 2, Census Tract 162.01, Guilford County, North Carolina",22,100.0,21,95.5,0,0.0,21,95.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,4.5,0,0.0,1,4.5,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162012031,370810162012031,"Block 2031, Block Group 2, Census Tract 162.01, Guilford County, North Carolina",1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162012032,370810162012032,"Block 2032, Block Group 2, Census Tract 162.01, Guilford County, North Carolina",62,100.0,58,93.5,7,11.3,58,93.5,7,11.3,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,6.5,4,6.5,4,6.5,4,6.5
1000000US370810162012033,370810162012033,"Block 2033, Block Group 2, Census Tract 162.01, Guilford County, North Carolina",232,100.0,197,84.9,15,6.5,191,82.3,13,5.6,12,5.2,2,0.9,7,3.0,0,0.0,4,1.7,0,0.0,0,0.0,0,0.0,28,12.1,0,0.0,28,12.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162012034,370810162012034,"Block 2034, Block Group 2, Census Tract 162.01, Guilford County, North Carolina",0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X),0,(X)
1000000US370810162012035,370810162012035,"Block 2035, Block Group 2, Census Tract 162.01, Guilford County, North Carolina",1,100.0,1,100.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162012036,370810162012036,"Block 2036, Block Group 2, Census Tract 162.01, Guilford County, North Carolina",14,100.0,10,71.4,0,0.0,10,71.4,0,0.0,4,28.6,0,0.0,4,28.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1000000US370810162012037,370810162012037,"Block 2037, Block Group 2, Census Tract 162.01, Guilford County, North Carolina",20,100.0,20,100.0,0,0.0,20,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
